지역,광역시도,제조사,차종,모델명,국비보조금(만원),지방비보조금(만원),총보조금(만원)
삼척시,강원도,현대자동차,일반승용,Electrified G80 AWD 19인치(2025),275,136,411
삼척시,강원도,현대자동차,일반승용,더뉴아이오닉5 2WD 스탠다드 19인치,561,244,805
삼척시,강원도,현대자동차,일반승용,Electrified GV70 AWD 20인치(2025),250,124,374
삼척시,강원도,현대자동차,일반승용,Electrified GV70 AWD 19인치(2025),266,132,398
삼척시,강원도,현대자동차,일반승용,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623,260,883
삼척시,강원도,현대자동차,일반승용,아이오닉9 성능형 AWD,277,137,414
삼척시,강원도,현대자동차,일반승용,아이오닉9 항속형 AWD,276,137,413
삼척시,강원도,현대자동차,일반승용,아이오닉9 항속형 2WD,279,138,417
삼척시,강원도,현대자동차,일반승용,GV60 퍼포먼스 AWD 21인치(2025),248,123,371
삼척시,강원도,현대자동차,일반승용,GV60 스탠다드 AWD 20인치(2025),266,132,398
삼척시,강원도,현대자동차,일반승용,GV60 스탠다드 AWD 19인치(2025),277,137,414
삼척시,강원도,현대자동차,일반승용,GV60 스탠다드 2WD 19인치(2025),290,144,434
속초시,강원도,BMW,일반승용,MINI Cooper SE,303,150,453
속초시,강원도,BMW,일반승용,i4 eDrive40,189,93,282
속초시,강원도,BMW,일반승용,i4 M50,172,85,257
속초시,강원도,BMW,일반승용,iX1 xDrive30,154,76,230
속초시,강원도,BMW,일반승용,i4 eDrive40 LCI,187,92,279
속초시,강원도,BMW,일반승용,iX2 eDrive20,167,82,249
속초시,강원도,BMW,일반승용,MINI Countryman SE ALL4,158,78,236
속초시,강원도,BMW,일반승용,MINI Countryman E,166,82,248
속초시,강원도,BMW,일반승용,MINI Aceman SE,306,151,457
속초시,강원도,BMW,일반승용,i4 M50 LCI,177,87,264
속초시,강원도,BMW,일반승용,MINI JCW Aceman E,151,74,225
속초시,강원도,BMW,일반승용,MINI JCW E,147,72,219
속초시,강원도,BMW,일반승용,MINI Aceman E,306,151,457
속초시,강원도,기아,경·소형,레이 EV 2WD 14인치 4인승 승용,457,211,668
속초시,강원도,기아,경·소형,레이 EV 2WD 14인치 2인승 밴,457,211,668
속초시,강원도,기아,경·소형,레이 EV 2WD 14인치 1인승 밴,457,211,668
속초시,강원도,기아,일반승용,The all-new Kia Niro EV,590,247,837
속초시,강원도,기아,일반승용,EV9 롱레인지 2WD 19인치,275,136,411
속초시,강원도,기아,일반승용,EV9 롱레인지 2WD 20인치,273,135,408
속초시,강원도,기아,일반승용,EV9 롱레인지 4WD 19인치,259,128,387
속초시,강원도,기아,일반승용,EV9 롱레인지 4WD 21인치,265,131,396
속초시,강원도,기아,일반승용,EV9 롱레인지 GTL 4WD 21인치,257,127,384
속초시,강원도,기아,일반승용,더뉴EV6 롱레인지 4WD 20인치,617,269,886
속초시,강원도,기아,일반승용,더뉴EV6 롱레인지 2WD 20인치,644,282,926
속초시,강원도,기아,일반승용,더뉴EV6 롱레인지 4WD 19인치,646,283,929
속초시,강원도,기아,일반승용,더뉴EV6 롱레인지 2WD 19인치,655,288,943
속초시,강원도,기아,일반승용,EV3 롱레인지 2WD 17인치,565,280,845
속초시,강원도,기아,일반승용,EV3 롱레인지 2WD 19인치,565,280,845
속초시,강원도,기아,일반승용,EV3 스탠다드 2WD,479,237,716
속초시,강원도,기아,일반승용,더뉴EV6 GT,232,115,347
속초시,강원도,기아,일반승용,더뉴EV6 스탠다드,582,253,835
속초시,강원도,기아,일반승용,EV9 스탠다드,242,120,362
속초시,강원도,기아,일반승용,EV4 롱레인지 GTL 2WD 19인치,565,280,845
속초시,강원도,기아,일반승용,EV4 스탠다드 2WD 19인치,491,243,734
속초시,강원도,기아,일반승용,EV4 롱레인지 2WD 17인치,565,280,845
속초시,강원도,기아,일반승용,EV4 롱레인지 2WD 19인치,565,280,845
속초시,강원도,기아,일반승용,EV4 스탠다드 2WD 17인치,522,259,781
속초시,강원도,메르세데스벤츠코리아,일반승용,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152,75,227
속초시,강원도,메르세데스벤츠코리아,일반승용,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152,75,227
속초시,강원도,메르세데스벤츠코리아,일반승용,EQA250(Facelift),190,94,284
속초시,강원도,메르세데스벤츠코리아,일반승용,EQB300 4MATIC(Facelift)(5인승),154,76,230
속초시,강원도,메르세데스벤츠코리아,일반승용,EQB300 4MATIC(Facelift)(7인승),154,76,230
속초시,강원도,볼보자동차코리아,일반승용,볼보 EX30 Single Motor ER,247,122,369
속초시,강원도,비와이디코리아,일반승용,BYD ATTO 3,145,72,217
속초시,강원도,쎄보모빌리티,초소형,(단종)CEVO-C SE,200,187,387
속초시,강원도,케이지모빌리티,일반승용,토레스 EVX 2WD 18인치,373,176,549
속초시,강원도,케이지모빌리티,일반승용,토레스 EVX 2WD 20인치,356,168,524
속초시,강원도,케이지모빌리티,일반승용,코란도 EV 2WD,340,168,508
속초시,강원도,케이지모빌리티,일반승용,토레스 EVX 18인치,364,180,544
속초시,강원도,케이지모빌리티,일반승용,토레스 EVX 20인치,354,175,529
속초시,강원도,테슬라코리아,일반승용,(단종)Model 3 RWD(2024),183,90,273
속초시,강원도,테슬라코리아,일반승용,Model 3 Long Range,202,100,302
속초시,강원도,테슬라코리아,일반승용,(단종)Model Y RWD,201,83,284
속초시,강원도,테슬라코리아,일반승용,(단종)Model Y Long Range,184,91,275
속초시,강원도,테슬라코리아,일반승용,(단종)Model Y Performance,191,94,285
속초시,강원도,테슬라코리아,일반승용,Model 3 Performance,187,92,279
속초시,강원도,테슬라코리아,일반승용,(단종)Model Y Long Range 19인치,202,100,302
속초시,강원도,테슬라코리아,일반승용,Model 3 RWD,186,92,278
속초시,강원도,테슬라코리아,일반승용,New Model Y Long Range,207,102,309
속초시,강원도,테슬라코리아,일반승용,New Model Y RWD,188,93,281
속초시,강원도,폭스바겐그룹코리아,일반승용,(단종)아우디 Q4 40 e-tron,201,99,300
속초시,강원도,폭스바겐그룹코리아,일반승용,(단종)아우디 Q4 Sportback 40 e-tron,202,100,302
속초시,강원도,폭스바겐그룹코리아,일반승용,(단종)폭스바겐 2024 ID.4 Pro,422,209,631
속초시,강원도,폭스바겐그룹코리아,일반승용,(단종)폭스바겐 ID.5 Pro,215,106,321
속초시,강원도,폭스바겐그룹코리아,일반승용,폭스바겐 ID.4 Pro,422,209,631
속초시,강원도,폭스바겐그룹코리아,일반승용,아우디 Q4 Sportback 45 e-tron,201,99,300
속초시,강원도,폭스바겐그룹코리아,일반승용,아우디 Q4 45 e-tron,201,99,300
속초시,강원도,폭스바겐그룹코리아,일반승용,아우디 Q6 e-tron performance,220,109,329
속초시,강원도,폴스타오토모티브코리아,일반승용,Polestar 4 Long Range Single Motor,181,89,270
속초시,강원도,폴스타오토모티브코리아,일반승용,Polestar 4 Long Range Dual Motor,141,70,211
속초시,강원도,현대자동차,경·소형,캐스퍼 일렉트릭 항속형 17인치,500,231,731
속초시,강원도,현대자동차,경·소형,캐스퍼 일렉트릭 항속형 15인치,500,231,731
속초시,강원도,현대자동차,경·소형,캐스퍼 일렉트릭 기본형 15인치,500,231,731
속초시,강원도,현대자동차,경·소형,캐스퍼 일렉트릭 크로스 17인치,500,231,731
속초시,강원도,현대자동차,일반승용,GV60 스탠다드 2WD 19인치,287,142,429
속초시,강원도,현대자동차,일반승용,GV60 스탠다드 AWD 19인치,261,129,390
속초시,강원도,현대자동차,일반승용,GV60 스탠다드 AWD 20인치,251,124,375
속초시,강원도,현대자동차,일반승용,GV60 퍼포먼스 AWD 21인치,236,117,353
속초시,강원도,현대자동차,일반승용,Electrified GV70 AWD 20인치,244,121,365
속초시,강원도,현대자동차,일반승용,Electrified GV70 AWD 19인치,260,129,389
속초시,강원도,현대자동차,일반승용,아이오닉6 스탠다드 2WD 18인치,635,261,896
속초시,강원도,현대자동차,일반승용,아이오닉6 롱레인지 2WD 18인치,686,285,971
속초시,강원도,현대자동차,일반승용,아이오닉6 롱레인지 2WD 20인치,680,282,962
속초시,강원도,현대자동차,일반승용,아이오닉6 롱레인지 AWD 18인치,686,285,971
속초시,강원도,현대자동차,일반승용,아이오닉6 롱레인지 AWD 20인치,647,266,913
속초시,강원도,현대자동차,일반승용,코나 일렉트릭 2WD 스탠다드 17인치,573,221,794
속초시,강원도,현대자동차,일반승용,코나 일렉트릭 2WD 롱레인지 17인치,623,260,883
속초시,강원도,현대자동차,일반승용,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568,232,800
속초시,강원도,현대자동차,일반승용,아이오닉5 N,232,115,347
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659,286,945
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 2WD 롱레인지 19인치,656,285,941
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 2WD 롱레인지 20인치,651,282,933
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 AWD 롱레인지 20인치,624,269,893
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 AWD 롱레인지 19인치,650,282,932
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633,273,906
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602,258,860
속초시,강원도,현대자동차,일반승용,Electrified G80 AWD 19인치(2025),275,136,411
속초시,강원도,현대자동차,일반승용,더뉴아이오닉5 2WD 스탠다드 19인치,561,244,805
속초시,강원도,현대자동차,일반승용,Electrified GV70 AWD 20인치(2025),250,124,374
속초시,강원도,현대자동차,일반승용,Electrified GV70 AWD 19인치(2025),266,132,398
속초시,강원도,현대자동차,일반승용,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623,260,883
속초시,강원도,현대자동차,일반승용,아이오닉9 성능형 AWD,277,137,414
속초시,강원도,현대자동차,일반승용,아이오닉9 항속형 AWD,276,137,413
속초시,강원도,현대자동차,일반승용,아이오닉9 항속형 2WD,279,138,417
속초시,강원도,현대자동차,일반승용,GV60 퍼포먼스 AWD 21인치(2025),248,123,371
속초시,강원도,현대자동차,일반승용,GV60 스탠다드 AWD 20인치(2025),266,132,398
속초시,강원도,현대자동차,일반승용,GV60 스탠다드 AWD 19인치(2025),277,137,414
속초시,강원도,현대자동차,일반승용,GV60 스탠다드 2WD 19인치(2025),290,144,434
양구군,강원도,BMW,일반승용,MINI Cooper SE,303,150,453
양구군,강원도,BMW,일반승용,i4 eDrive40,189,93,282
양구군,강원도,BMW,일반승용,i4 M50,172,85,257
양구군,강원도,BMW,일반승용,iX1 xDrive30,154,76,230
양구군,강원도,BMW,일반승용,i4 eDrive40 LCI,187,92,279
양구군,강원도,BMW,일반승용,iX2 eDrive20,167,106,273
양구군,강원도,BMW,일반승용,MINI Countryman SE ALL4,158,98,256
양구군,강원도,BMW,일반승용,MINI Countryman E,166,105,271
양구군,강원도,BMW,일반승용,MINI Aceman SE,306,151,457
양구군,강원도,BMW,일반승용,i4 M50 LCI,177,87,264
양구군,강원도,BMW,일반승용,MINI JCW Aceman E,151,74,225
양구군,강원도,BMW,일반승용,MINI JCW E,147,72,219
양구군,강원도,BMW,일반승용,MINI Aceman E,306,151,457
양구군,강원도,기아,경·소형,레이 EV 2WD 14인치 4인승 승용,457,211,668
양구군,강원도,기아,경·소형,레이 EV 2WD 14인치 2인승 밴,457,211,668
양구군,강원도,기아,경·소형,레이 EV 2WD 14인치 1인승 밴,457,211,668
양구군,강원도,기아,일반승용,The all-new Kia Niro EV,590,247,837
양구군,강원도,기아,일반승용,EV9 롱레인지 2WD 19인치,275,136,411
양구군,강원도,기아,일반승용,EV9 롱레인지 2WD 20인치,273,135,408
양구군,강원도,기아,일반승용,EV9 롱레인지 4WD 19인치,259,128,387
양구군,강원도,기아,일반승용,EV9 롱레인지 4WD 21인치,265,131,396
양구군,강원도,기아,일반승용,EV9 롱레인지 GTL 4WD 21인치,257,127,384
양구군,강원도,기아,일반승용,더뉴EV6 롱레인지 4WD 20인치,617,269,886
양구군,강원도,기아,일반승용,더뉴EV6 롱레인지 2WD 20인치,644,282,926
양구군,강원도,기아,일반승용,더뉴EV6 롱레인지 4WD 19인치,646,283,929
양구군,강원도,기아,일반승용,더뉴EV6 롱레인지 2WD 19인치,655,288,943
양구군,강원도,기아,일반승용,EV3 롱레인지 2WD 17인치,565,280,845
양구군,강원도,기아,일반승용,EV3 롱레인지 2WD 19인치,565,280,845
양구군,강원도,기아,일반승용,EV3 스탠다드 2WD,479,237,716
양구군,강원도,기아,일반승용,더뉴EV6 GT,232,115,347
양구군,강원도,기아,일반승용,더뉴EV6 스탠다드,582,253,835
양구군,강원도,기아,일반승용,EV9 스탠다드,242,120,362
양구군,강원도,기아,일반승용,EV4 롱레인지 GTL 2WD 19인치,565,280,845
양구군,강원도,기아,일반승용,EV4 스탠다드 2WD 19인치,491,243,734
양구군,강원도,기아,일반승용,EV4 롱레인지 2WD 17인치,565,280,845
양구군,강원도,기아,일반승용,EV4 롱레인지 2WD 19인치,565,280,845
양구군,강원도,기아,일반승용,EV4 스탠다드 2WD 17인치,522,259,781
양구군,강원도,메르세데스벤츠코리아,일반승용,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152,75,227
양구군,강원도,메르세데스벤츠코리아,일반승용,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152,75,227
양구군,강원도,메르세데스벤츠코리아,일반승용,EQA250(Facelift),190,94,284
양구군,강원도,메르세데스벤츠코리아,일반승용,EQB300 4MATIC(Facelift)(5인승),154,76,230
양구군,강원도,메르세데스벤츠코리아,일반승용,EQB300 4MATIC(Facelift)(7인승),154,76,230
양구군,강원도,볼보자동차코리아,일반승용,볼보 EX30 Single Motor ER,247,122,369
양구군,강원도,비와이디코리아,일반승용,BYD ATTO 3,145,72,217
양구군,강원도,쎄보모빌리티,초소형,(단종)CEVO-C SE,200,187,387
양구군,강원도,케이지모빌리티,일반승용,토레스 EVX 2WD 18인치,373,176,549
양구군,강원도,케이지모빌리티,일반승용,토레스 EVX 2WD 20인치,356,168,524
양구군,강원도,케이지모빌리티,일반승용,코란도 EV 2WD,340,168,508
양구군,강원도,케이지모빌리티,일반승용,토레스 EVX 18인치,364,180,544
양구군,강원도,케이지모빌리티,일반승용,토레스 EVX 20인치,354,175,529
양구군,강원도,테슬라코리아,일반승용,(단종)Model 3 RWD(2024),183,90,273
양구군,강원도,테슬라코리아,일반승용,Model 3 Long Range,202,100,302
양구군,강원도,테슬라코리아,일반승용,(단종)Model Y RWD,201,83,284
양구군,강원도,테슬라코리아,일반승용,(단종)Model Y Long Range,184,91,275
양구군,강원도,테슬라코리아,일반승용,(단종)Model Y Performance,191,94,285
양구군,강원도,테슬라코리아,일반승용,Model 3 Performance,187,92,279
양구군,강원도,테슬라코리아,일반승용,(단종)Model Y Long Range 19인치,202,100,302
양구군,강원도,테슬라코리아,일반승용,Model 3 RWD,186,92,278
양구군,강원도,테슬라코리아,일반승용,New Model Y Long Range,207,102,309
양구군,강원도,테슬라코리아,일반승용,New Model Y RWD,188,93,281
양구군,강원도,폭스바겐그룹코리아,일반승용,(단종)아우디 Q4 40 e-tron,201,99,300
양구군,강원도,폭스바겐그룹코리아,일반승용,(단종)아우디 Q4 Sportback 40 e-tron,202,100,302
양구군,강원도,폭스바겐그룹코리아,일반승용,(단종)폭스바겐 2024 ID.4 Pro,422,209,631
양구군,강원도,폭스바겐그룹코리아,일반승용,(단종)폭스바겐 ID.5 Pro,215,106,321
양구군,강원도,폭스바겐그룹코리아,일반승용,폭스바겐 ID.4 Pro,422,209,631
양구군,강원도,폭스바겐그룹코리아,일반승용,아우디 Q4 Sportback 45 e-tron,201,99,300
양구군,강원도,폭스바겐그룹코리아,일반승용,아우디 Q4 45 e-tron,201,99,300
양구군,강원도,폭스바겐그룹코리아,일반승용,아우디 Q6 e-tron performance,220,109,329
양구군,강원도,폴스타오토모티브코리아,일반승용,Polestar 4 Long Range Single Motor,181,89,270
